Id,Source,Sink,Label,Jacard_similarity,Reciprocated,Same_Follows,Same_Followers,Following_followers,Followers_following
17990,2907109,984352,False,0.0,0,0,0,0,0
1453,250377,2416886,True,0.041666666666666664,0,0,6,6,0
4997,4441403,1140395,True,0.06666666666666667,0,0,3,3,0
5326,4299666,2581890,True,0.005714285714285714,0,0,1,0,0
16341,3725334,2810556,False,0.0001686814731515322,0,6,2,2,2
18847,2148561,556552,False,0.0,0,0,0,0,0
6795,3565814,3903810,True,0.009987515605493134,0,0,8,8,0
13205,4224752,1019829,False,0.0,0,0,0,0,0
8696,898515,1857181,True,0.03361344537815126,0,0,4,4,0
4241,4651869,3754829,True,0.08048289738430583,1,38,20,21,16
3326,3163483,2175907,True,0.0,0,0,0,0,0
9039,4389902,1318927,True,0.0012642225031605564,0,0,1,1,0
9015,879228,2627954,True,0.0031185031185031187,0,0,2,3,0
27,970080,2609435,True,0.005920344456404736,0,0,10,5,0
257,1726446,914580,True,0.005027652086475616,0,0,8,10,0
17529,3587388,593309,False,0.0007604562737642585,0,0,0,1,0
9076,2037181,2224557,True,0.05063291139240506,1,15,12,3,9
8418,267934,321088,True,0.02119700748129676,1,17,16,16,7
15186,3149884,2730744,False,0.01593625498007968,0,4,2,1,1
18813,25760,3829294,False,0.0,0,0,0,0,0
4874,572326,1596680,True,0.0,0,0,0,0,0
12139,4727857,2490901,False,0.0,0,0,0,0,0
17301,4401145,4314283,False,0.0,0,0,0,0,0
2966,2386453,4800243,True,0.03571428571428571,0,0,1,0,0
18927,658228,1497226,False,0.0,0,0,0,0,0
10513,771731,1086634,False,0.001415762151958471,0,3,3,5,0
15521,4208704,2835767,False,0.0008565643980688367,0,0,22,20,0
8433,4317594,2862017,True,0.10879848628192999,1,111,78,84,45
11750,1432887,3964085,False,0.0,0,0,0,0,0
5803,4382315,3285213,True,0.018038331454340473,1,9,11,4,10
8291,3326977,3538467,True,0.011009174311926606,0,0,4,5,0
8178,2085212,3211066,True,0.0025188916876574307,0,0,5,5,0
13442,3434740,603265,False,0.0,0,0,0,0,0
572,4492909,2637961,True,0.011424876050873034,0,0,51,50,0
14338,4042899,1423835,False,0.0,0,0,0,0,0
1684,3986620,638171,True,0.009009009009009009,0,0,0,2,0
291,3462986,1189798,True,0.02100840336134454,0,0,5,2,0
4601,2105681,2271524,True,0.0030542829376648617,1,132,18,19,18
17849,4191826,3879034,False,0.0,0,0,0,0,0
9280,1006837,449402,True,0.047619047619047616,0,0,1,1,0
1619,3702193,841769,True,0.0,0,0,0,0,0
18013,4202190,4737429,False,0.012987012987012988,0,1,0,0,0
3471,4115547,238804,True,0.006211180124223602,0,0,0,3,0
15811,3754630,3074459,False,0.0,0,0,0,0,0
8001,471249,2201241,True,0.01524390243902439,0,0,29,23,0
19164,2970883,3345308,False,0.001736111111111111,0,0,1,0,0
16159,2777568,3121168,False,0.0,0,0,0,0,0
11393,3863938,4432191,False,0.005434782608695652,0,0,2,0,0
3453,3060955,2468586,True,0.0,0,0,0,0,0
2049,2369185,2132460,True,0.003861003861003861,0,0,1,1,0
2034,2288696,323969,True,0.0014498006524102935,0,0,8,8,0
13774,1391908,2291822,False,0.0,0,0,0,0,0
5172,3768583,2446109,True,0.03418803418803419,0,0,8,5,0
4308,3655158,4478451,True,0.0,0,0,0,0,0
16572,4462337,3668262,False,0.0,0,0,0,0,0
17917,2303805,4264742,False,0.0,0,0,0,0,0
17217,3734689,1034758,False,0.00132890365448505,0,4,2,2,2
10692,2465377,964565,False,0.0,0,0,0,0,0
2071,999035,919696,True,0.0,0,0,0,0,0
15089,3560972,4201067,False,0.0033472803347280333,0,0,4,7,0
199,2420885,1524516,True,0.04659498207885305,1,115,57,52,60
5077,4613348,3959935,True,0.21052631578947367,0,0,16,16,0
12332,804757,1811904,False,0.0,0,0,0,0,0
10576,1150430,3276881,False,0.0,0,0,0,0,0
14465,2046553,4657029,False,0.0,0,0,0,0,0
8400,4106517,464756,True,0.002025931928687196,0,0,13,12,0
7755,4676,4269214,True,0.0,0,0,0,0,0
1588,2216098,4243923,True,0.0,0,0,0,0,0
4282,1020668,1600843,True,0.008021390374331552,0,0,4,6,0
14461,2529360,513728,False,0.0024630541871921183,0,0,0,1,0
1312,1641876,505954,True,0.0,0,0,0,0,0
15356,3785405,4860098,False,0.0,0,0,0,0,0
13971,3727001,4349861,False,0.0,0,0,0,0,0
16090,4345777,4599892,False,0.0,0,0,0,0,0
17525,1320291,4696061,False,0.00946073793755913,0,19,3,4,3
12680,1562442,2281231,False,0.0,0,0,0,0,0
3894,2930692,4609542,True,0.00821917808219178,0,0,3,2,0
9368,3152874,3434821,True,0.0,0,0,0,0,0
2498,4569692,4354705,True,0.0029498525073746312,0,0,2,0,0
4540,3436138,3893520,True,0.423728813559322,0,0,25,9,0
9622,4202190,136256,True,0.017543859649122806,0,0,0,1,0
1388,1299015,1776573,True,0.0013651877133105802,0,1,278,19,2
7387,1629132,3369254,True,0.004199034222128911,0,0,20,20,0
7520,4244362,2596826,True,0.0,0,0,0,0,0
8426,404565,4757732,True,0.011857707509881422,0,9,61,16,3
15974,3729828,4149068,False,0.0,0,0,0,0,0
544,1353216,995477,True,0.016863406408094434,1,10,0,5,0
9189,4690464,3436229,True,0.010899182561307902,0,0,4,4,0
2043,443106,4846491,True,0.04766355140186916,1,49,15,17,15
1154,1739001,4248774,True,0.001392757660167131,0,0,1,1,0
17226,2631301,3973524,False,0.0,0,0,0,0,0
19184,2110182,754819,False,0.0,0,0,0,0,0
3584,2166425,4141631,True,0.0017301038062283738,0,0,1,1,0
18789,2528294,2340718,False,0.0,0,0,0,0,0
16581,4596753,4381411,False,0.0,0,0,0,0,0
9844,277347,485459,True,0.0033333333333333335,0,0,0,1,0
13444,2035830,3087808,False,0.019002375296912115,0,0,15,12,0
16700,4779046,1898957,False,0.0,0,0,0,0,0
18062,100501,2339597,False,0.0,0,0,0,0,0
17123,4849585,390177,False,0.013321492007104795,0,0,14,10,0
18095,2616441,4550776,False,0.0045871559633027525,0,0,1,0,0
2892,3930025,4002888,True,0.01065340909090909,0,28,7,7,5
126,1616100,3028810,True,0.008487269096355467,0,0,49,51,0
19018,3496742,3956474,False,0.0,0,0,0,0,0
11144,2776422,293836,False,0.00011141647478273787,0,0,2,3,0
4935,1582885,1901377,True,0.00041203131437989287,0,0,1,1,0
8585,4613150,150680,True,0.023255813953488372,0,0,2,3,0
19709,3177976,4528561,False,0.0,0,0,0,0,0
15821,394828,2942671,False,0.0,0,0,0,0,0
4487,3060390,1162693,True,0.0,0,0,0,0,0
14843,2054173,2814312,False,0.0002685284640171858,0,0,1,1,0
19060,2835125,2343105,False,0.007633587786259542,0,0,1,0,0
19999,4266349,3820261,False,0.0,0,0,0,0,0
10683,572192,2744212,False,0.0,0,0,0,0,0
8314,3613373,2581567,True,0.006172839506172839,0,0,1,2,0
4302,2589599,3233660,True,0.002566158781074579,0,0,14,9,0
14635,1617602,3324270,False,0.0,0,0,0,0,0
14237,3102958,1812634,False,0.0,0,0,0,0,0
14620,1553132,4684053,False,0.03021499128413713,0,0,49,46,0
10469,2811239,1460513,False,0.0,0,0,0,0,0
17984,511382,692870,False,0.0,0,0,0,0,0
12400,1419298,3784408,False,0.013071895424836602,0,0,5,6,0
15612,2490085,2178285,False,0.04712717882504842,0,288,86,88,90
6593,3691946,3223920,True,0.045454545454545456,1,16,3,1,2
19861,3322376,1719235,False,0.0013386880856760374,0,1,0,0,0
5166,3600625,2539064,True,0.0013227513227513227,0,0,1,0,0
3810,415254,340429,True,0.0,0,0,0,0,0
4609,831775,1260530,True,0.014285714285714285,0,0,1,1,0
6003,2506473,4663806,True,0.013737836290784202,0,0,79,94,0
6808,7868,1365893,True,0.0010126582278481013,0,0,2,2,0
10065,895301,4388966,False,0.0,0,0,0,0,0
10805,3118922,4607469,False,0.0,0,0,0,0,0
8395,4454737,2457767,True,0.013,0,0,9,10,0
6227,292084,131686,True,0.0,0,0,0,0,0
7369,2994646,4331707,True,0.018518518518518517,0,9,1,5,0
19378,2678379,1622552,False,0.0030581039755351682,0,1,1,0,2
10336,3498633,4738116,False,0.0,0,0,0,0,0
4557,2268078,2703547,True,0.060240963855421686,0,0,10,9,0
7996,3927131,201111,True,0.0018461538461538461,0,0,2,3,0
17153,2332005,1959010,False,0.0,0,0,0,0,0
10941,4139326,2140598,False,0.004761904761904762,0,2,4,1,1
2584,4132261,4630460,True,0.0027198549410698096,0,0,3,3,0
14500,2305164,2481714,False,0.0,0,0,0,0,0
12734,4513962,4453473,False,0.0,0,0,0,0,0
5515,510087,2717759,True,0.0028011204481792717,0,0,1,1,0
9063,98402,1593685,True,0.020496038580778506,0,0,113,102,0
183,108215,789432,True,0.03669724770642202,0,12,7,18,2
14649,2998846,3294371,False,0.0,0,0,0,0,0
16954,474376,2574560,False,0.002797202797202797,0,0,2,2,0
16128,2338554,4633953,False,0.0,0,0,0,0,0
3209,126360,1778644,True,0.0,0,0,0,0,0
3762,1598862,1565469,True,0.0,0,0,3,1,0
15959,811888,3133679,False,0.001098901098901099,0,0,1,0,0
14663,1046692,485459,False,0.0091324200913242,0,0,2,0,0
9780,1225124,1862210,True,0.001314060446780552,0,0,1,0,0
4019,1598155,3816665,True,8.110628979277343e-05,1,6,3,2,5
4858,191334,499083,True,0.002074688796680498,0,0,2,2,0
8234,4696339,917419,True,0.01639344262295082,0,0,32,30,0
15736,2452515,2650157,False,0.0,0,0,0,0,0
1435,20295,4171089,True,0.0034482758620689655,0,0,2,4,0
13457,1546621,2583795,False,0.0,0,0,0,0,0
814,4710426,4154638,True,0.005063291139240506,0,0,2,2,0
10525,2841994,543026,False,0.00663716814159292,0,0,3,1,0
9580,2199657,3302295,True,0.15821501014198783,1,156,40,41,48
8730,1791000,4583361,True,0.06716417910447761,0,0,17,17,0
18830,1849894,1598489,False,0.0,0,0,0,0,0
19326,739988,4726480,False,0.0071090047393364926,0,0,3,1,0
18409,3798202,1270322,False,0.0078003120124804995,0,0,5,1,0
2718,4376287,2778145,True,0.024096385542168676,0,0,2,2,0
8020,2399614,1424720,True,0.0,0,0,1,3,0
19430,1518387,4331707,False,0.0,0,0,0,1,0
17207,2100544,2236037,False,0.0,0,0,0,0,0
2110,265346,653605,True,0.07948243992606285,1,105,145,69,89
4859,2243536,4588320,True,0.0003037359522122102,1,9,2,2,1
12241,28366,2294440,False,0.0012531328320802004,0,0,1,0,0
16388,331274,1895356,False,0.0,0,0,0,0,0
11638,4338412,3665931,False,0.0,0,0,0,0,0
18415,1451139,1910618,False,0.005703422053231939,0,6,4,6,2
14884,4705371,2069661,False,0.0,0,0,0,0,0
3239,3143645,1463368,True,0.0392156862745098,0,2,4,2,1
9033,3896746,1442524,True,0.003787878787878788,0,0,1,2,0
860,1727502,1228736,True,0.030303030303030304,0,6,4,13,1
7644,4294819,1739382,True,0.0,0,0,0,0,0
10596,394828,425367,False,0.0,0,0,0,0,0
10474,2285696,1050136,False,0.0,0,0,0,0,0
13961,2803220,1325983,False,0.010703363914373088,0,0,7,4,0
19109,4219797,3010701,False,0.0026954177897574125,0,0,0,1,0
13792,706607,2331898,False,0.0,0,0,0,0,0
2939,4524769,1486303,True,0.05480868665977249,1,43,39,28,44
9228,2257301,2709372,True,0.011779554059739168,0,0,27,23,0
9877,2109525,399490,True,0.021258503401360544,0,24,87,64,5
1866,2044305,1615818,True,0.012922679302175317,0,117,166,230,39
18313,3313191,4803019,False,0.0,0,0,0,0,0
3180,2705500,1737080,True,0.03317535545023697,0,5,5,3,3
3045,1154895,4257749,True,0.016867469879518072,0,0,5,7,0
6367,2583918,1054633,True,0.0,0,0,1,4,0
16466,4097613,3814283,False,0.02158273381294964,0,0,5,2,0
5745,4820825,4751012,True,0.024691358024691357,0,4,5,5,3
8648,2326697,1978082,True,0.0013440860215053765,0,0,1,0,0
5724,3533203,3768331,True,0.08888888888888889,0,0,8,7,0
15528,679574,2719963,False,0.0,0,0,0,0,0
10337,416553,4722223,False,0.0,0,0,0,0,0
6304,2607492,2389556,True,0.0189873417721519,0,6,2,6,1
1961,2784030,2057013,True,0.0028664495114006515,0,21,2,15,2
17816,4682329,3936352,False,0.0,0,0,0,0,0
7847,2578793,4188222,True,0.012751677852348993,0,0,19,15,0
1665,2447113,1804868,True,0.0,0,0,0,0,0
16410,766411,3676586,False,0.0,0,0,0,0,0
10243,175133,1171469,False,0.0021413276231263384,0,0,2,0,3
16221,1039898,2504243,False,0.0,0,0,1,1,0
9887,2180170,4698692,True,0.0,0,0,0,0,0
3372,631133,989573,True,0.021739130434782608,0,0,4,0,0
17406,1667129,3188099,False,0.0,0,0,0,0,0
10684,1764694,642824,False,0.0,0,0,0,0,0
7403,3425682,2870670,True,0.009009009009009009,0,0,1,2,0
15168,4108056,741613,False,0.0,0,0,4,3,0
15245,3772756,4777814,False,0.0,0,0,0,0,0
14490,3473703,1541576,False,0.0,0,0,0,0,0
15024,1651341,4848625,False,0.0,0,0,0,0,0
11268,2749210,1411244,False,0.0,0,0,0,0,0
3722,3430873,2363878,True,0.05128205128205128,0,0,2,1,0
19668,2385717,4678702,False,0.010898158586997369,0,0,28,24,0
12189,2925943,650455,False,0.003552397868561279,0,0,2,0,0
7297,4791237,3335990,True,0.0,0,0,0,0,0
3395,2444887,709848,True,0.016107636914913778,1,32,83,27,82
19646,2167167,960790,False,0.0,0,0,7,2,0
9852,4091626,1844884,True,0.00014825796886582654,0,0,1,1,0
816,4077215,2625932,True,0.0,0,0,0,0,0
2410,4865891,452443,True,0.015904572564612324,0,0,2,7,0
10832,4093156,1986248,False,0.0,0,0,0,0,0
686,1823400,2315977,True,0.0068350104423770645,0,0,34,36,0
14850,3504682,3691952,False,0.0008481454797493867,0,87,17,11,15
5000,532578,3394793,True,0.02040816326530612,0,0,2,2,0
4835,2041684,2297983,True,0.007142857142857143,0,0,4,4,0
17360,35842,3004814,False,0.0020990764063811922,0,0,5,5,0
1994,4549491,2544271,True,0.0,0,0,35,9,0
14235,895061,2959717,False,0.0,0,0,0,0,0
9028,1821055,589398,True,0.0058897019453864,0,30,13,12,13
11082,3376926,2416379,False,0.0,0,0,0,0,0
12488,999163,487639,False,0.001034126163391934,0,1,0,3,0
11796,2892092,1707909,False,0.0,0,0,0,0,0
19089,2633592,2009568,False,0.0,0,0,0,0,0
16651,4818958,2888771,False,0.0,0,0,0,0,0
11160,1571137,1560359,False,0.0,0,0,0,0,0
574,2706877,3213885,True,0.0,0,0,0,0,0
19592,4802611,598670,False,0.0,0,0,0,0,0
10723,4249730,1877542,False,0.010014306151645207,0,0,7,5,0
11434,3794731,248444,False,0.0001490757304710793,0,1,4,4,0
10039,1594099,356706,False,0.05197268588770865,0,0,137,43,0
6515,4521368,2008984,True,0.0,0,0,0,0,0
10296,4465018,912991,False,0.026022304832713755,0,0,6,7,0
19554,354336,549544,False,0.0,0,0,0,0,0
5116,3237600,4434741,True,0.0,0,0,0,0,0
18279,2693646,1040056,False,0.0,0,0,0,0,0
2164,3049799,1920437,True,0.0,0,0,0,0,0
11284,4383994,3207624,False,0.0,0,0,0,0,0
368,309367,4577682,True,0.0,0,0,0,0,0
9012,2928459,3508193,True,0.012195121951219513,0,0,2,0,0
14417,406233,2356953,False,0.0,0,0,0,0,0
12340,1066662,1522662,False,0.0,0,0,0,0,0
15960,4026715,3431902,False,0.0,0,0,0,0,0
3422,3732878,3253823,True,0.02101967799642218,0,45,32,35,14
13067,1440661,2560686,False,0.007038123167155425,0,12,9,9,7
18299,2007914,3584952,False,0.0006242197253433209,0,2,2,2,2
3770,258816,1691903,True,0.11320754716981132,1,15,17,14,16
6235,955649,1139610,True,0.009345794392523364,0,0,0,1,0
17535,2211364,2943662,False,0.0,0,0,0,0,0
3974,1418899,735033,True,0.06944444444444445,0,4,3,4,3
2510,2008669,1854620,True,0.09680851063829787,1,61,60,12,54
10220,2186076,4082908,False,0.0,0,0,0,0,0
10308,2169669,2222349,False,0.0,0,0,0,0,0
4012,896218,485155,True,0.0,0,0,0,0,0
1171,804420,3567109,True,0.07276119402985075,1,24,133,36,36
2245,2286608,947943,True,0.01020408163265306,0,0,1,1,0
16116,3047052,4489237,False,0.0,0,0,0,0,0
18420,813682,1538179,False,0.0,0,0,0,0,0
12433,1710329,3277262,False,0.0,0,0,0,0,0
9448,1636188,2250898,True,0.00015820747254364503,0,41,13,14,13
6055,2474997,4682299,True,0.0,0,0,0,0,0
18097,291369,1860607,False,0.0,0,0,0,0,0
1882,230858,979651,True,0.07377049180327869,0,0,9,8,0
10206,3668616,2078283,False,0.0,0,0,0,0,0
2963,1160949,1054633,True,0.008695652173913044,0,1,16,11,0
1011,4119976,1480185,True,0.023255813953488372,0,26,6,23,3
8595,4071332,1877053,True,0.0,0,0,0,0,0
16403,4014552,714673,False,0.0,0,0,0,0,0
14150,150088,4074970,False,0.0,0,0,0,0,0
19057,4772392,1998234,False,0.0039904229848363925,0,5,5,5,1
12246,2842633,4429820,False,0.016359918200409,0,0,8,2,0
17963,1150282,3072949,False,0.0,0,0,0,0,0
4773,1216060,3935239,True,0.004319654427645789,0,0,2,2,0
19472,764964,3189704,False,0.0,0,0,0,0,0
15455,386049,3517067,False,0.0,0,0,0,0,0
16851,1327458,3430741,False,0.0036231884057971015,0,0,0,1,0
7426,784338,2863500,True,0.13953488372093023,1,5,5,3,5
9510,121749,2408581,True,0.02857142857142857,0,0,31,26,0
11140,1050365,1733646,False,0.0,0,0,26,25,0
14602,1735998,4313167,False,0.0,0,0,0,0,0
5853,2835530,3220673,True,0.005877742946708464,0,0,11,12,0
8579,4052824,3780434,True,0.051118210862619806,0,0,16,3,0
3705,4182402,2514825,True,0.0,0,0,0,0,0
6741,2312659,2810556,True,0.0053286471471897055,1,186,58,62,58
16960,585893,2093293,False,0.0,0,0,0,0,0
18145,4260998,327577,False,0.0,0,0,0,0,0
6969,2691389,753843,True,0.003787878787878788,0,0,3,3,0
1664,651778,744695,True,0.0,0,0,0,0,0
3103,230209,3092377,True,0.0,0,0,0,0,0
6807,2449457,2410580,True,0.028242677824267783,0,27,17,33,10
17749,113399,3939554,False,0.0,0,0,1,1,0
12203,261696,1822208,False,0.0,0,0,0,0,0
10382,2171582,751168,False,9.72951936174353e-05,0,1,0,0,0
10386,2901723,654287,False,0.008695652173913044,0,0,1,1,0
12367,2140598,2861638,False,0.006956521739130435,0,0,4,0,0
1060,1206940,2444511,True,0.0,1,0,0,0,0
7117,888670,2562600,True,0.015010141987829614,1,34,25,23,26
12251,4354993,2337560,False,0.0,0,0,0,0,0
3267,4836190,886374,True,0.0010395010395010396,0,0,1,0,0
9770,3906565,1018221,True,0.005705591479650057,0,0,29,30,0
13225,1826444,4003574,False,0.007518796992481203,0,0,1,0,0
18626,4524949,932451,False,0.0,0,0,5,0,0
9789,286472,4256623,True,0.00029708853238265005,0,0,1,1,0
19572,665787,1170746,False,0.001736111111111111,0,1,0,0,0
6090,3861268,4009927,True,0.0,0,0,0,0,0
1975,1720019,3052345,True,0.030470914127423823,0,0,9,4,0
14494,2407305,4685098,False,0.0,0,0,0,0,0
19129,2676882,2224199,False,0.0,0,0,0,0,0
11285,4758803,4543789,False,0.0,0,0,0,0,0
1495,3626935,3958979,True,0.005905511811023622,0,0,2,3,0
1472,4821000,4073947,True,0.06695778748180495,0,0,41,45,0
12200,1136148,4521443,False,0.010416666666666666,0,0,1,0,0
15211,1540040,4059119,False,0.0,0,0,0,0,0
16983,4032095,2610531,False,0.0,0,0,0,0,0
14862,4418154,3967128,False,0.0,0,0,0,0,0
16126,2337982,1624399,False,0.0,0,0,0,0,0
14909,4415061,4454916,False,0.0,0,0,0,0,0
19136,1606219,2771281,False,0.0,0,0,0,0,0
6892,4590286,4132975,True,0.0,0,0,0,0,0
16604,4611279,4128778,False,0.0,0,0,0,0,0
12769,4716526,1894476,False,0.0,0,0,0,0,0
4932,4786076,4014660,True,0.027777777777777776,0,0,1,1,0
6201,4104618,1210259,True,0.0,0,0,0,0,0
15365,416849,1054244,False,0.0,0,0,0,0,0
5597,1719681,4636502,True,0.0,0,0,0,0,0
14738,929048,2075789,False,0.0,0,0,0,0,0
15437,2671363,3330046,False,0.0,0,0,0,0,0
12129,2190826,1136657,False,0.0,0,0,0,0,0
2974,1994699,1424442,True,0.0,0,0,0,0,0
14858,3324258,589398,False,0.0003780718336483932,0,2,0,0,0
5928,1426336,1442783,True,0.00516795865633075,0,0,2,1,0
6115,4775200,691998,True,0.06666666666666667,0,11,5,5,3
15879,2134949,1663756,False,0.0032967032967032967,0,0,4,0,3
15887,259091,4015544,False,0.007644529383659818,0,15,6,5,5
6693,644229,2382921,True,0.0037593984962406013,0,0,0,1,0
9816,1978976,4331857,True,0.12396694214876033,1,1,13,1,15
13648,1226964,1482305,False,0.009565217391304347,0,9,7,2,2
18944,4085167,1236715,False,0.0,0,0,0,0,0
918,4047213,3552455,True,0.009523809523809525,0,0,1,2,0
16864,4255337,1700393,False,0.0,0,0,0,0,0
15152,3376007,1641839,False,0.0,0,0,0,0,0
14625,2486987,1457349,False,0.0,0,0,0,0,0
17170,2680123,3734070,False,0.0024509803921568627,0,0,0,1,0
1933,1157430,2762097,True,0.023776223776223775,1,14,12,13,10
2138,1262510,4855651,True,0.020242914979757085,0,0,5,3,0
3003,1483796,131938,True,0.004906771344455349,1,6,6,3,6
10211,2884892,2060736,False,0.0,0,0,0,0,0
15316,3812961,603140,False,0.031746031746031744,0,0,4,1,0
17324,2162620,1892258,False,0.0,0,0,0,0,0
18448,452521,2462314,False,0.00031570639305445933,0,0,1,2,0
18368,3259331,2341313,False,0.0,0,0,0,0,0
1125,3060951,700348,True,0.02040816326530612,0,0,2,2,0
18920,3024649,1887317,False,0.0,0,0,0,0,0
9337,4128817,3390703,True,0.0005112474437627812,0,0,1,0,0
340,4526814,2514925,True,0.125,0,1,2,2,0
729,3548578,2450433,True,0.014705882352941176,0,0,5,6,0
10303,4038793,532187,False,0.0,0,0,0,0,0
17818,2523087,3332136,False,0.0,0,0,0,0,0
931,1497888,2940560,True,0.008771929824561403,1,2,2,2,2
7343,2765831,2996661,True,0.0,0,0,0,0,0
9906,981699,1363097,True,0.00282258064516129,0,0,7,7,0
10688,4627945,1443363,False,0.0,0,0,0,1,0
3120,111642,3328017,True,0.02507232401157184,0,0,26,25,0
11432,3291911,192842,False,0.0,0,0,0,0,0
15311,1183256,408123,False,0.0,0,0,1,0,0
16497,4109446,4805339,False,0.0,0,0,0,0,0
16080,65638,3869976,False,0.0,0,0,0,0,0
4215,2992994,3432895,True,0.009287925696594427,0,0,5,2,0
9093,2173151,4816312,True,0.08333333333333333,0,0,6,8,0
5214,1962170,1565469,True,0.013157894736842105,0,4,4,5,1
7714,4846491,1098087,True,0.014444444444444444,0,0,12,13,0
4493,4603631,4009111,True,0.02198581560283688,0,0,28,31,0
1295,1105588,3736156,True,0.0,0,0,0,0,0
531,2565044,2194084,True,0.049773755656108594,0,11,1,24,0
3993,273892,960790,True,0.01644736842105263,0,10,27,50,4
11049,2831459,2934721,False,0.0002213368747233289,0,0,1,1,0
19642,2842619,4114807,False,0.0,0,0,0,0,0
11400,524691,3166172,False,0.0,0,0,0,0,0
6868,4015544,2297730,True,0.007142857142857143,0,0,2,2,0
18917,2667547,2286308,False,0.0,0,0,0,0,0
3555,2064953,2106647,True,0.1,0,0,7,7,0
22,3457958,511684,True,0.000630119722747322,0,0,1,1,0
5169,2795159,1909741,True,0.03829787234042553,0,0,8,4,0
8597,3193210,1717215,True,0.021739130434782608,0,0,2,1,0
9492,4449241,701503,True,0.009057971014492754,1,4,4,3,3
12274,257424,2103487,False,0.0,0,0,0,0,0
3609,1813318,4060650,True,0.0,0,0,0,0,0
5610,2225634,2726331,True,0.0007777179533198301,1,91,30,30,32
4617,150088,3781385,True,0.0,0,0,0,0,0
17104,4813033,2944964,False,0.0,0,0,0,0,0
7695,3651194,3437776,True,0.0,0,0,0,0,0
14694,1382058,4091626,False,0.00815831987075929,0,96,20,16,16
10035,1405044,155188,False,0.0,0,0,0,0,0
849,3854532,282738,True,0.0,0,0,0,2,0
16354,2713798,1565063,False,0.0037735849056603774,0,0,2,2,0
18004,2079531,837334,False,0.0,0,0,0,0,0
597,1057936,841764,True,0.038461538461538464,0,0,9,10,0
8515,3719830,512262,True,0.0,0,0,0,0,0
14498,3686784,1332966,False,0.0,0,0,0,0,0
5543,1903315,3979764,True,0.2222222222222222,0,8,7,9,4
7131,4005364,1181383,True,0.027777777777777776,0,0,13,2,0
11773,3112427,776232,False,0.005012531328320802,0,0,2,2,0
3134,3544735,4277070,True,0.013605442176870748,0,0,4,3,0
12302,3480282,2068446,False,0.0,0,0,0,0,0
4478,159999,3673103,True,0.0,0,0,0,0,0
6323,397197,373617,True,0.005063291139240506,0,0,2,1,0
222,3091136,359567,True,0.0196078431372549,0,0,1,1,0
2283,354313,3413654,True,0.047872340425531915,0,9,2,2,3
52,1305103,2820392,True,0.020618556701030927,0,0,8,10,0
12707,3152813,3422277,False,0.003980891719745223,0,0,3,4,0
18262,2335807,3884124,False,0.0,0,0,0,0,0
16549,3286368,1663756,False,0.0,0,0,0,0,0
9871,4546629,1933494,True,0.002890173410404624,0,0,0,1,0
11700,3663160,4167744,False,0.0,0,0,1,0,0
10974,1932926,848620,False,0.0031468053085237377,0,40,34,35,34
3683,3046606,1590654,True,0.0,0,0,0,0,0
17571,2696527,201039,False,0.0,0,0,1,1,0
11633,4728730,2510818,False,0.004132231404958678,0,0,3,0,0
13469,1594195,4437532,False,0.0,0,0,0,0,0
9731,2273995,1891335,True,0.030303030303030304,0,0,6,6,0
5820,2113687,236375,True,0.0,0,0,0,0,0
570,4803678,283873,True,0.0071059431524547806,0,0,22,22,0
17418,2854695,4593423,False,0.0,0,0,7,6,0
15772,4225886,3438907,False,0.0,0,0,0,0,0
1300,4553937,2448629,True,0.017241379310344827,0,0,1,0,0
2767,2985668,3395898,True,0.024793388429752067,0,0,3,3,0
9507,4054572,58009,True,0.0,0,0,0,0,0
12915,1682648,1202365,False,0.005338078291814947,0,0,3,2,0
3856,3873655,2125787,True,0.19494584837545126,0,0,53,23,0
13983,3132421,2809458,False,3.498198427809678e-05,0,14,2,2,2
17225,4588837,2048557,False,0.0018656716417910447,0,0,1,1,0
15219,397848,1456374,False,0.002398081534772182,0,0,1,1,0
17895,1708022,118604,False,0.002079002079002079,0,1,4,2,0
3642,3623028,4019581,True,0.0,0,0,0,0,0
8892,519133,1605698,True,0.0011123470522803114,0,0,1,2,0
10904,4200178,2517958,False,0.0,0,0,0,0,0
3481,1588936,2460721,True,0.0009664815957228049,1,41,15,10,16
17209,1797886,3603178,False,0.0,0,0,0,0,0
15115,4595643,4063977,False,0.0,0,0,0,0,0
7471,907665,3117644,True,0.07486033519553073,0,67,105,137,36
16860,3454316,2275822,False,0.0,0,0,0,0,0
3496,3212259,4519646,True,0.014005602240896359,0,0,10,9,0
3144,4237062,745635,True,0.0,0,0,0,1,0
9782,170119,4343940,True,0.025436046511627907,0,0,32,35,0
16516,1012883,546835,False,0.0,0,0,0,0,0
1627,815600,949524,True,0.0,0,0,0,0,0
2858,2892053,3492626,True,0.20306513409961685,0,0,53,19,0
19697,4075618,995458,False,0.0,0,0,0,0,0
14512,3494888,3730593,False,0.0,0,0,0,0,0
18562,3536728,556358,False,0.0,0,0,0,0,0
3257,4589904,3775991,True,0.011235955056179775,0,5,6,6,0
13229,1546417,3785481,False,0.003257328990228013,0,0,1,0,0
18485,2983844,4046243,False,0.008547008547008548,0,0,4,4,0
8687,1920627,1282763,True,0.004291845493562232,0,0,3,3,0
18833,600578,4236120,False,0.0017793594306049821,0,0,1,0,0
16276,3320928,4275208,False,0.0053475935828877,0,0,1,1,0
